2025-10-25 01:58:44 | SUCCESS  | 📄 Logger inicializado correctamente.
2025-10-25 05:26:29 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:26:31 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:26:36 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:26:38 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:26:43 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:26:43 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:26:43 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:26:45 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:26:50 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:26:52 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:26:57 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:26:59 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:04 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:06 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:11 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:13 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:18 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:20 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:25 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:27 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:32 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:34 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:39 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:41 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:46 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:46 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:27:46 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:27:48 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:27:53 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:27:55 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:00 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:02 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:07 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:09 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:14 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:16 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:21 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:23 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:28 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:30 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:35 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:37 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:42 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:44 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:49 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:49 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:28:49 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:28:51 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:28:56 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:28:58 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:03 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:05 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:10 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:12 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:17 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:19 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:24 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:26 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:31 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:33 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:38 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:40 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:45 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:47 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:52 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:29:52 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:29:52 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:29:54 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:29:59 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:01 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:06 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:08 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:13 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:15 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:20 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:22 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:27 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:29 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:34 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:36 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:41 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:43 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:48 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:30:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:30:55 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:30:55 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:30:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:11 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:16 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:18 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:23 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:25 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:30 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:32 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:37 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:39 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:44 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:46 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:51 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:53 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:31:58 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:31:58 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:31:58 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:32:00 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:05 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:07 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:12 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:14 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:19 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:22 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:27 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:29 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:34 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:36 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:41 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:43 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:48 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:32:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:32:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:02 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:33:02 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:33:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:11 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:16 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:18 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:23 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:25 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:30 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:32 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:37 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:39 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:44 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:46 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:51 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:33:53 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:33:58 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:34:00 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:34:05 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:34:05 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 05:34:05 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 05:34:07 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 05:34:12 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 05:34:14 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
